userid,discount,max_value
15093358,0,0
15152723,0,0
15412674,0,0
15422490,0,0
15435507,0,0
15553957,0,0
15624606,0,0
15634786,0,0
15686977,0,0
15697519,0,0
15736907,0,0
15800257,0,0
15839218,0,0
15843663,0,0
15870306,0,0
15923044,0,0
15958204,0,0
15961736,0,0
16012880,0,0
16023972,0,0
16190273,0,0
16201571,0,0
16225040,0,0
16345303,0,0
16410149,0,0
16425669,0,0
16478311,0,0
16513148,0,0
16621678,0,0
16623791,0,0
16635669,0,0
16676885,0,0
16768092,0,0
16783234,0,0
16887700,0,0
17029188,0,0
17034131,0,0
17051604,0,0
17069758,0,0
17101572,0,0
17277141,0,0
17282280,0,0
17308135,0,0
17312267,0,0
17441970,0,0
17519769,0,0
17534746,0,0
17578385,0,0
17639477,0,0
17668748,0,0
17709800,0,0
17853988,0,0
17944999,0,0
17956387,0,0
17975694,0,0
17987486,0,0
18076465,0,0
18231363,0,0
18270149,0,0
18328907,0,0
18346775,0,0
18401939,0,0
18514735,0,0
18784935,0,0
18794806,0,0
18860592,0,0
18896176,0,0
18909939,0,0
18972263,0,0
19030627,0,0
19066929,0,0
19105672,0,0
19171875,0,0
19177287,0,0
19216216,0,0
19257642,0,0
19330632,0,0
19519383,0,0
19533866,0,0
19590844,0,0
19592776,0,0
19608260,0,0
19609300,0,0
19611000,0,0
19644906,0,0
19655893,0,0
19668924,0,0
19797855,0,0
19801205,0,0
19910461,0,0
19911383,0,0
19936506,0,0
19953263,0,0
19998612,0,0
20031964,0,0
20032711,0,0
20154377,0,0
20154786,0,0
20198070,0,0
20215958,0,0
20221747,0,0
20261432,0,0
20318464,0,0
20330355,0,0
20403396,0,0
20439972,0,0
20595277,0,0
20614713,0,0
20641664,0,0
20652186,0,0
20708024,0,0
20764995,0,0
20845801,0,0
20915005,0,0
20954586,0,0
20963821,0,0
21005774,0,0
21167292,0,0
21304076,0,0
21397724,0,0
21485955,0,0
21562289,0,0
21629498,0,0
21688754,0,0
21705028,0,0
21720767,0,0
21730197,0,0
21745432,0,0
21809317,0,0
21862199,0,0
21954923,0,0
22006413,0,0
22011119,0,0
22059573,0,0
22082629,0,0
22133200,0,0
22151573,0,0
22200435,0,0
22209622,0,0
22239350,0,0
22269883,0,0
22290604,0,0
22369763,0,0
22429779,0,0
22455661,0,0
22455767,0,0
22492891,0,0
22504670,0,0
22522303,0,0
22536689,0,0
22582593,0,0
22632844,0,0
22689459,0,0
22710787,0,0
22763121,0,0
22782401,0,0
22787653,0,0
22790584,0,0
22799015,0,0
22799856,0,0
22899542,0,0
22899568,0,0
23008703,0,0
23093173,0,0
23128297,0,0
23185114,0,0
23252147,0,0
23282622,0,0
23291164,0,0
23322694,0,0
23338327,0,0
23352778,0,0
23363097,0,0
23614947,0,0
23692021,0,0
23722360,0,0
23848584,0,0
23903845,0,0
23919132,0,0
23930892,0,0
23941980,0,0
23954751,0,0
23993614,0,0
24040023,0,0
24042609,0,0
24044990,0,0
24051565,0,0
24052929,0,0
24061373,0,0
24063105,0,0
24368641,0,0
24428771,0,0
24518981,0,0
24578182,0,0
24606847,0,0
24614784,0,0
24642149,0,0
24772663,0,0
24806921,0,0
24872446,0,0
24897966,0,0
24969006,0,0
25008212,0,0
25027966,0,0
25051948,0,0
25058417,0,0
25059994,0,0
25065104,0,0
25155784,0,0
25158153,0,0
25451768,0,0
25765728,0,0
25793846,0,0
25966041,0,0
26073803,0,0
26197699,0,0
26221060,0,0
26333658,0,0
26470710,0,0
26857978,0,0
26933138,0,0
27112430,0,0
27208464,0,0
27256884,0,0
27393032,0,0
27395398,0,0
27473771,0,0
27548858,0,0
27577774,0,0
27698656,0,0
171052,20,2.00E+06
241520,0,0
256311,50,1.00E+06
270555,0,0
329166,0,0
474910,0,0
479859,0,0
695291,0,0
736498,0,0
796487,0,0
1023852,0,0
1091804,0,0
1215040,0,0
1638412,0,0
2189904,0,0
2253292,20,2.00E+06
2280273,0,0
2312257,0,0
2317547,0,0
2463532,50,1.00E+06
2501682,0,0
2526210,0,0
2536701,0,0
2611632,0,0
2729814,0,0
2854745,0,0
3097158,0,0
3339210,0,0
3397163,20,2.00E+06
3453612,0,0
3638719,0,0
3868232,0,0
3890928,0,0
3956113,0,0
4201636,0,0
4225892,0,0
4465149,0,0
4553562,0,0
4568687,0,0
4585394,0,0
4689277,0,0
4692642,0,0
4851121,0,0
4930662,0,0
4969109,0,0
4991117,0,0
5091334,0,0
5450784,0,0
5600198,0,0
5747021,0,0
5781216,0,0
5838828,0,0
5962794,0,0
5976745,0,0
6140307,50,1.00E+06
6267408,0,0
6384743,0,0
6474141,0,0
6490070,0,0
6532962,0,0
6552319,0,0
6579083,0,0
6736271,0,0
6761477,0,0
6852496,0,0
6894979,0,0
6979294,0,0
7036333,0,0
7086879,0,0
7147192,0,0
7253140,0,0
7512090,0,0
7790730,0,0
7923523,0,0
7934548,0,0
7939774,0,0
8085854,0,0
8279217,0,0
8329609,0,0
8336380,0,0
8397408,0,0
8423119,0,0
8442809,0,0
8488323,0,0
8598449,0,0
8635338,0,0
8812011,0,0
8902183,0,0
9011090,0,0
9071459,20,2.00E+06
9076770,0,0
9217735,0,0
9317667,0,0
9331796,0,0
9357799,0,0
9411904,0,0
9504679,0,0
9624542,0,0
9968914,0,0
10039441,0,0
10061199,0,0
10130467,0,0
10170340,0,0
10264312,0,0
10415790,0,0
10419515,0,0
10435513,0,0
10459021,0,0
10494522,0,0
10511076,0,0
10536274,0,0
10547394,0,0
10565994,0,0
10663845,0,0
10676668,0,0
10832132,0,0
10880911,0,0
10929782,0,0
11045481,0,0
11065847,0,0
11083412,0,0
11243517,0,0
11250977,0,0
11255542,0,0
11258089,0,0
11357277,0,0
11480959,0,0
11481357,0,0
11583941,0,0
11638035,0,0
11650541,0,0
11748769,0,0
11766765,0,0
11795589,0,0
11838329,0,0
11910473,0,0
12050783,0,0
12135140,0,0
12233086,0,0
12406922,0,0
12432711,0,0
12512340,0,0
12618158,0,0
12687098,0,0
12729193,0,0
12812704,0,0
12870358,0,0
13125317,0,0
13151018,0,0
13200762,0,0
13227700,0,0
13347969,0,0
13491169,0,0
13535849,0,0
13704829,0,0
13718601,0,0
13730481,0,0
13841108,0,0
13862412,0,0
13982552,0,0
14014112,0,0
14098409,0,0
14181720,0,0
14303330,0,0
14395450,0,0
14396742,0,0
14412035,0,0
14494385,0,0
14642858,0,0
14830885,0,0
14930148,0,0
15045192,0,0
15078426,0,0
15228496,0,0
15266748,0,0
15294610,0,0
15319954,0,0
15487418,0,0
15491441,50,1.00E+06
15577584,0,0
15622046,0,0
15626668,0,0
15731273,0,0
15849203,0,0
15863288,0,0
15929521,0,0
15938047,0,0
15953145,0,0
15962706,0,0
15970013,0,0
16076777,0,0
16154831,0,0
16204219,0,0
16242410,0,0
16293411,0,0
16461609,0,0
16482494,0,0
16666326,0,0
16729003,0,0
16832856,0,0
16861878,0,0
16883775,0,0
16957069,0,0
17042019,0,0
17067619,0,0
17104291,0,0
17149513,0,0
17193829,0,0
17223037,0,0
17260098,0,0
17327369,0,0
17348158,0,0
17354025,0,0
17367249,0,0
17400992,0,0
17457680,0,0
17486214,0,0
17489445,0,0
17629167,0,0
17895222,0,0
17938947,0,0
18160561,0,0
18163004,0,0
18261858,0,0
18368724,0,0
18486474,0,0
18591733,0,0
18611676,0,0
18791326,0,0
18795578,0,0
18798095,0,0
18834681,0,0
18895582,0,0
18982020,0,0
19081183,0,0
19100921,0,0
19101327,0,0
19103153,0,0
19191364,0,0
19220620,0,0
19253364,0,0
19272798,0,0
19322076,0,0
19342311,0,0
19489022,0,0
19566959,0,0
19600587,0,0
19613021,0,0
19862515,0,0
19894584,0,0
19933123,0,0
19961449,0,0
19996265,0,0
19997950,0,0
20066253,0,0
20092875,0,0
20100037,0,0
20178776,0,0
20219342,0,0
20229026,0,0
20290304,0,0
20384957,0,0
20488287,0,0
20509371,0,0
20539124,0,0
20591573,0,0
20601443,0,0
20608717,0,0
20633542,0,0
20688023,0,0
20705846,0,0
20716241,0,0
20745617,0,0
20861568,0,0
20944139,0,0
21027544,0,0
21171221,0,0
21234984,0,0
21262431,0,0
21374406,0,0
21449783,0,0
21580707,0,0
21587144,0,0
21650230,0,0
21721486,0,0
21742752,0,0
21770080,0,0
21850185,0,0
21921819,0,0
21922645,0,0
22000741,0,0
22017602,0,0
22103630,0,0
22157313,0,0
22173648,0,0
22177409,0,0
22214162,0,0
22282506,0,0
22322262,0,0
22328902,0,0
22330857,0,0
22441652,0,0
22456992,0,0
22476698,0,0
22500460,0,0
22510872,0,0
22593367,0,0
22611036,0,0
22638124,0,0
22651807,0,0
22656407,0,0
22726436,0,0
22732985,0,0
22772333,0,0
22836854,0,0
22871342,0,0
22896551,0,0
22897276,0,0
22919876,0,0
22958304,0,0
22960168,0,0
22969447,0,0
23031959,0,0
23061990,0,0
23067317,0,0
23111851,0,0
23251815,0,0
23307880,0,0
23328089,0,0
23365156,0,0
23384440,0,0
23427334,0,0
23446679,0,0
23500829,0,0
23532579,0,0
23536000,0,0
23549582,0,0
23564297,0,0
23624484,0,0
23666716,0,0
23701353,0,0
23753752,0,0
23773039,0,0
23875340,0,0
24004684,0,0
24009311,0,0
24069693,0,0
24075212,0,0
24309897,0,0
24404078,0,0
24414724,0,0
24462395,0,0
24498992,0,0
24616827,0,0
24618698,0,0
24644469,0,0
24723506,0,0
24817602,0,0
24821982,0,0
24858371,0,0
24864763,0,0
24876976,0,0
25083220,0,0
25152187,0,0
25275417,0,0
25370097,0,0
25398209,0,0
25438595,0,0
25451380,0,0
25574693,0,0
25672623,0,0
25688985,0,0
25903822,0,0
25907202,0,0
25992251,0,0
26013635,0,0
26168966,0,0
26336970,0,0
26489801,0,0
26670445,0,0
26731333,0,0
26893079,0,0
26961985,0,0
27040558,0,0
27042673,0,0
27086857,0,0
27196991,0,0
27235206,0,0
27322502,0,0
27409836,0,0
27411006,0,0
27470138,0,0
27495683,0,0
27499024,0,0
27776905,0,0
12979,0,0
16243,0,0
249511,0,0
273566,0,0
1086145,0,0
1298843,0,0
1532239,0,0
1912807,0,0
2064149,0,0
2284979,0,0
2459184,0,0
2505099,0,0
2507912,0,0
2511792,0,0
2646633,0,0
2820164,0,0
2867343,0,0
2924464,0,0
3296993,0,0
3319032,0,0
3371367,0,0
3405873,0,0
3432320,0,0
3461173,0,0
3481609,0,0
3632181,0,0
3664003,0,0
3754185,0,0
3797992,0,0
4218299,0,0
4236950,0,0
4553469,0,0
4566244,0,0
4738373,0,0
4968221,0,0
5163668,0,0
5204330,0,0
5254714,0,0
5406615,0,0
5499067,0,0
5664994,0,0
5679515,0,0
5808471,20,2.00E+06
5836027,0,0
5850250,0,0
5866833,50,1.00E+06
6314791,0,0
6388942,0,0
6443695,0,0
6515235,0,0
6537433,0,0
6719908,0,0
6785789,0,0
6819166,0,0
6822422,0,0
7064550,0,0
7117985,0,0
7141269,0,0
7156604,0,0
7208770,0,0
7225058,0,0
7530637,0,0
7721297,0,0
7756664,0,0
7764791,0,0
7820942,0,0
8034339,0,0
8076242,0,0
8076481,0,0
8203268,0,0
8231584,0,0
8412848,0,0
8421729,0,0
8579950,0,0
8599552,0,0
8625451,0,0
8636065,0,0
8653404,0,0
8801474,0,0
8820931,0,0
9034536,0,0
9045266,0,0
9063424,0,0
9090720,0,0
9250728,0,0
9387041,0,0
9440511,0,0
9642396,0,0
9851456,0,0
9922131,0,0
10002537,0,0
10048974,0,0
10338248,0,0
10380174,0,0
10455247,0,0
10470812,0,0
10809933,0,0
10884922,0,0
10893025,0,0
10995823,0,0
11015416,0,0
11025950,0,0
11041144,0,0
11041897,0,0
11119974,0,0
11172398,0,0
11262883,0,0
11322264,0,0
11366182,0,0
11385717,0,0
11396661,0,0
11398306,0,0
11452417,0,0
11480025,0,0
11481002,0,0
11487720,0,0
11517256,0,0
11548025,0,0
11749406,0,0
11751746,0,0
11891843,0,0
12012088,0,0
12080764,0,0
12132902,0,0
12240812,0,0
12335742,0,0
12571438,0,0
12590527,0,0
12602362,0,0
12672978,0,0
12755638,0,0
12918615,0,0
12949050,0,0
13081995,0,0
13092593,0,0
13147187,0,0
13208913,0,0
13269261,0,0
13309501,0,0
13347259,0,0
13361574,0,0
13551540,0,0
13604881,0,0
13624146,0,0
13727610,0,0
13901105,0,0
14017509,0,0
14121300,0,0
14128357,0,0
14135333,0,0
14162652,0,0
14350771,0,0
14358769,0,0
14361291,0,0
14409034,0,0
14416541,0,0
14469034,0,0
14502593,0,0
14513133,0,0
14639584,0,0
14811433,0,0
14814237,0,0
14876644,0,0
14887218,0,0
14960119,0,0
15043282,0,0
15113960,0,0
15141126,0,0
15145208,0,0
15145462,0,0
15178612,0,0
15453353,0,0
15512072,0,0
15515349,0,0
15526658,0,0
15565489,0,0
15566123,0,0
15621599,0,0
15756585,0,0
15816853,0,0
15828952,0,0
15919255,0,0
16025212,0,0
16026464,0,0
16140179,0,0
16194313,0,0
16222249,0,0
16355264,0,0
16382282,0,0
16414800,0,0
16523873,0,0
16635036,0,0
16771177,0,0
16822385,0,0
16935950,0,0
16970694,0,0
17120298,0,0
17143103,0,0
17211770,0,0
17227344,0,0
17392321,0,0
17405643,0,0
17512783,0,0
17524803,0,0
17559420,0,0
17570220,0,0
17673288,0,0
17759094,0,0
17833598,0,0
17935307,0,0
17971816,0,0
18031107,0,0
18047632,0,0
18143157,0,0
18202958,0,0
18325865,0,0
18344341,20,2.00E+06
18405402,0,0
18495045,0,0
18550951,0,0
18556866,0,0
18655652,0,0
18676501,0,0
18691857,0,0
18849456,0,0
18911556,0,0
18988530,0,0
18998272,0,0
19049182,0,0
19105062,0,0
19124525,0,0
19133593,0,0
19140470,0,0
19150936,0,0
19172751,0,0
19188740,0,0
19297650,0,0
19320383,0,0
19341888,0,0
19379719,0,0
19382527,0,0
19393049,0,0
19398508,0,0
19508652,0,0
19519609,0,0
19596727,0,0
19619727,50,1.00E+06
19669117,0,0
19671843,0,0
19716289,0,0
19752932,0,0
19793911,0,0
19797656,0,0
19798920,0,0
19828088,0,0
19830417,0,0
19842102,0,0
19869320,0,0
19873400,0,0
19911000,0,0
19993691,0,0
20010764,0,0
20060958,0,0
20106356,0,0
20245648,0,0
20277483,0,0
20295366,0,0
20314146,0,0
20383747,0,0
20424599,0,0
20436933,0,0
20575688,0,0
20582713,0,0
20639374,0,0
20695987,0,0
20855049,0,0
20879237,0,0
20916697,0,0
20931291,0,0
20943916,0,0
20955438,0,0
20976809,0,0
21037889,0,0
21065037,0,0
21125100,0,0
21226882,0,0
21302147,0,0
21324442,0,0
21338586,0,0
21375632,0,0
21407660,0,0
21414265,0,0
21419563,0,0
21502325,0,0
21518497,0,0
21524612,0,0
21567928,0,0
21593145,0,0
21723192,0,0
21774310,0,0
21786239,0,0
21819035,0,0
21842925,0,0
21854259,0,0
21860754,0,0
21939010,0,0
21945293,0,0
22009696,0,0
22016707,0,0
22168960,0,0
22187517,0,0
22191526,0,0
22192583,0,0
22199416,0,0
22256424,0,0
22272940,0,0
22302400,0,0
22322082,0,0
22412055,0,0
22421705,0,0
22436447,0,0
22450743,0,0
22477106,0,0
22504525,0,0
22515957,0,0
22610225,0,0
22725605,0,0
22966946,0,0
23027300,0,0
23031240,0,0
23071241,0,0
23077968,0,0
23263729,0,0
23481581,0,0
23482680,0,0
23532461,0,0
23544848,0,0
23561962,0,0
23577848,0,0
23581438,0,0
23656843,0,0
23696548,0,0
23727573,0,0
23751996,0,0
23806991,0,0
23847125,0,0
23936809,0,0
23979834,0,0
23984952,0,0
24016533,0,0
24061803,0,0
24079440,0,0
24101804,0,0
24114467,0,0
24171232,0,0
24203564,0,0
24272232,0,0
24342124,0,0
24343376,0,0
24387787,0,0
24445366,0,0
24537901,0,0
24543353,0,0
24621084,0,0
24637690,0,0
24674320,0,0
24696530,0,0
24741395,0,0
24775863,0,0
24867759,0,0
24911966,0,0
25134183,0,0
25173094,0,0
25212085,0,0
25274850,0,0
25345645,0,0
25442537,0,0
25761136,0,0
25782949,0,0
25905590,0,0
25912007,0,0
25921426,0,0
26182332,0,0
26339130,0,0
26498434,0,0
26549198,0,0
26588698,0,0
26614856,0,0
26716296,0,0
26723447,0,0
26834085,0,0
26989529,0,0
27155075,0,0
27185159,0,0
27388613,0,0
27420913,0,0
27604257,0,0
27770047,0,0
109063,0,0
144468,0,0
147259,0,0
231306,0,0
240241,0,0
456646,0,0
651022,20,2.00E+06
695418,0,0
799928,0,0
991728,0,0
1253053,50,1.00E+06
1336047,0,0
1347602,0,0
1474666,0,0
1924408,20,2.00E+06
1939406,0,0
2071915,0,0
2235980,0,0
2259597,0,0
2294336,0,0
2570852,50,1.00E+06
2672026,0,0
2719590,0,0
2801230,0,0
2803092,0,0
2934792,0,0
2948496,0,0
3009964,0,0
3030354,0,0
3052314,0,0
3494156,20,2.00E+06
3584268,0,0
3593324,50,1.00E+06
3626030,0,0
3660228,0,0
3697706,0,0
3706014,20,2.00E+06
3897781,0,0
3925777,0,0
3952802,0,0
4071792,0,0
4170647,0,0
4519868,0,0
4587162,50,1.00E+06
4779462,0,0
4844932,0,0
5104554,0,0
5226385,0,0
5468586,0,0
5796998,0,0
5897848,0,0
5962247,0,0
6187805,0,0
6190192,0,0
6220681,0,0
6311526,0,0
6358814,0,0
6482863,0,0
6597420,0,0
6716316,0,0
6717454,0,0
6869479,0,0
6904429,0,0
6911761,0,0
6944715,0,0
6946748,0,0
7151102,0,0
7177927,0,0
7365540,0,0
7478147,0,0
7652365,0,0
7774903,0,0
7812542,0,0
7823303,0,0
7830664,0,0
7861763,0,0
7942065,0,0
7976021,0,0
8011551,0,0
8044004,0,0
8201150,0,0
8323918,0,0
8340359,0,0
8351366,0,0
8362125,0,0
8368300,0,0
8390023,0,0
8458046,0,0
8617926,0,0
8629748,0,0
8654437,0,0
8714560,0,0
8743795,0,0
8970370,0,0
9050991,0,0
9112588,0,0
9493030,0,0
9812710,0,0
9844638,0,0
9844739,0,0
9919437,0,0
9952514,0,0
9955092,0,0
10022151,0,0
10049536,0,0
10093950,0,0
10135217,0,0
10237895,0,0
10262555,0,0
10319424,0,0
10353283,0,0
10372733,0,0
10383424,0,0
10412034,0,0
10419147,0,0
10472068,0,0
10479887,0,0
10571766,0,0
10631770,0,0
10669549,0,0
10713443,0,0
10735248,0,0
10906646,0,0
10983630,0,0
11086080,0,0
11087287,0,0
11092028,0,0
11159315,0,0
11329565,0,0
11356877,0,0
11483341,0,0
11494340,0,0
11513589,0,0
11536338,0,0
11563946,0,0
11758949,0,0
11780691,0,0
11816023,0,0
11820144,0,0
11838886,0,0
11918284,0,0
11998310,0,0
12038991,0,0
12054216,0,0
12057432,0,0
12164329,0,0
12200905,0,0
12251780,0,0
12295964,0,0
12524294,0,0
12543028,0,0
12583920,0,0
12592835,0,0
12600420,0,0
12813805,0,0
12975112,0,0
13015585,0,0
13167117,0,0
13174972,0,0
13195247,0,0
13218817,0,0
13224461,0,0
13270277,0,0
13291620,0,0
13455999,0,0
13503635,0,0
13504854,0,0
13534797,0,0
13659447,0,0
13696892,0,0
13797203,0,0
13828903,0,0
13832892,0,0
13836572,0,0
13930628,0,0
13978169,0,0
14062669,0,0
14289880,0,0
14307870,0,0
14362553,0,0
14375402,0,0
14473928,0,0
14530554,0,0
14574345,0,0
14641736,0,0
14648338,0,0
14665947,0,0
14802027,0,0
14867101,20,2.00E+06
14887700,0,0
14943956,0,0
14964810,0,0
15142872,0,0
15143818,0,0
15154863,0,0
15364476,0,0
15369615,0,0
15370931,0,0
15394494,0,0
15436809,0,0
15437517,0,0
15636522,0,0
15735216,0,0
15774268,0,0
15789660,0,0
15828159,0,0
15854731,0,0
15893890,0,0
15901861,0,0
15982210,0,0
16028672,0,0
16151816,0,0
16193219,0,0
16223815,0,0
16238396,0,0
16242203,0,0
16267430,0,0
16270832,0,0
16295623,0,0
16307317,0,0
16327723,0,0
16420238,0,0
16486526,0,0
16495344,0,0
16539667,0,0
16574664,0,0
16586229,50,1.00E+06
16674905,0,0
16774932,0,0
16824935,0,0
17080719,0,0
17119730,0,0
17134932,0,0
17270053,0,0
17275194,0,0
17359569,0,0
17431917,0,0
17475145,0,0
17505876,0,0
17514133,0,0
17541395,0,0
17627576,0,0
17768846,0,0
17811879,0,0
17933157,0,0
17985304,0,0
18011288,0,0
18068683,0,0
18110874,0,0
18263792,0,0
18698363,0,0
18742515,0,0
18819581,0,0
18871507,0,0
18882640,0,0
18894634,0,0
18897871,0,0
18938975,0,0
18971034,0,0
19046112,0,0
19086461,20,2.00E+06
19102222,0,0
19107028,50,1.00E+06
19225720,0,0
19235919,0,0
19293005,0,0
19315433,0,0
19317129,0,0
19350273,0,0
19422215,0,0
19428778,0,0
19452630,0,0
19469663,0,0
19563922,0,0
19586333,0,0
19628505,0,0
19638178,0,0
19659107,0,0
19678275,0,0
19789359,0,0
19810962,0,0
19860875,0,0
19929831,0,0
19951977,0,0
19983837,0,0
20000975,0,0
20025885,0,0
20041823,0,0
20047311,0,0
20071317,0,0
20108823,0,0
20135008,0,0
20155278,0,0
20201764,0,0
20204327,0,0
20301796,0,0
20407432,0,0
20458772,0,0
20531309,0,0
20553859,0,0
20650536,0,0
20680709,0,0
20681485,0,0
20801892,0,0
20874350,0,0
20875399,0,0
20878047,0,0
20901743,0,0
20907778,0,0
20938172,0,0
20957447,0,0
20984542,0,0
20996760,0,0
21004020,0,0
21051670,0,0
21055212,0,0
21061046,0,0
21236632,0,0
21324205,0,0
21326906,0,0
21452001,0,0
21467672,0,0
21508246,0,0
21561923,0,0
21575262,0,0
21684021,0,0
21691856,0,0
21697762,0,0
21711431,0,0
21779449,0,0
21797963,0,0
21814795,0,0
21832876,0,0
21880605,0,0
21928809,0,0
21946871,0,0
21954851,0,0
21956063,0,0
22101544,0,0
22133409,0,0
22141481,0,0
22165528,0,0
22184597,0,0
22285043,0,0
22297327,0,0
22410629,0,0
22481214,0,0
22482857,0,0
22489136,0,0
22527031,0,0
22557681,0,0
22595289,0,0
22644455,0,0
22659932,0,0
22922350,0,0
22963507,0,0
23026975,0,0
23086480,0,0
23087018,0,0
23091867,0,0
23115695,0,0
23128533,0,0
23310193,0,0
23456130,0,0
23483005,0,0
23617191,0,0
23643180,0,0
23797585,0,0
23869336,0,0
23884717,0,0
23960323,0,0
24009693,0,0
24013630,0,0
24049627,0,0
24095987,0,0
24114787,0,0
24132633,0,0
24213955,0,0
24318136,0,0
24333209,0,0
24386550,0,0
24445979,0,0
24496941,0,0
24513121,0,0
24515567,0,0
24582177,0,0
24660469,0,0
24775664,0,0
24827381,0,0
24858617,0,0
24874596,0,0
24927210,0,0
25157027,0,0
25164316,0,0
25177286,0,0
25226578,0,0
25250638,0,0
25326272,0,0
25359970,0,0
25399338,0,0
25678291,0,0
25842942,0,0
25864441,0,0
25917423,0,0
25924678,0,0
26041567,0,0
26158553,0,0
26188509,0,0
26193695,0,0
26218647,0,0
26473257,0,0
26591988,0,0
26727588,0,0
26817516,0,0
26875549,0,0
26952729,0,0
26990251,0,0
27000692,0,0
27115931,0,0
27173362,0,0
27395161,0,0
27414818,0,0
27486742,0,0
27487087,0,0
27538896,0,0
27544054,0,0
27741905,0,0
13011,0,0
217280,0,0
398415,0,0
673584,0,0
893837,0,0
977559,0,0
1103316,0,0
1204775,0,0
1636595,0,0
1792713,0,0
1806970,0,0
1928511,0,0
2351895,0,0
2614793,0,0
2921337,0,0
3094730,0,0
3139893,0,0
3435583,0,0
3505123,0,0
3656125,0,0
3862437,0,0
4014972,0,0
4061497,0,0
4252060,0,0
4291832,0,0
4454998,0,0
4501004,0,0
4572007,0,0
4678088,0,0
4727155,0,0
4847695,0,0
4921426,0,0
4924817,0,0
4953181,0,0
5176480,0,0
5229366,0,0
5635667,0,0
5652690,0,0
5676643,0,0
5747565,0,0
5773622,0,0
5823221,0,0
6001564,0,0
6220132,0,0
6246317,0,0
6421909,0,0
6903658,0,0
7128525,0,0
7219637,0,0
7235528,0,0
7279714,0,0
7418137,0,0
7476868,0,0
7835474,0,0
8090978,0,0
8120734,0,0
8219307,0,0
8442561,0,0
8583908,0,0
8734056,0,0
8770019,0,0
8771294,0,0
8823715,0,0
8848312,0,0
9113998,0,0
9120959,0,0
9178587,0,0
9206815,0,0
9226247,0,0
9253293,0,0
9277751,0,0
9559418,0,0
9621197,0,0
9684255,0,0
9709911,0,0
9754143,0,0
9754962,0,0
9931926,0,0
10219030,0,0
10224808,0,0
10377703,0,0
10447932,0,0
10615966,0,0
10775703,0,0
10942317,0,0
10950265,0,0
10985472,0,0
10993472,0,0
11074001,0,0
11075413,0,0
11088367,0,0
11236253,0,0
11319913,0,0
11433389,0,0
11436396,0,0
11496953,0,0
11599902,0,0
11614985,0,0
11668033,0,0
11704820,0,0
11736002,0,0
11837409,0,0
11840497,0,0
11841360,0,0
11901560,0,0
11965513,0,0
11972646,0,0
12007354,0,0
12123888,0,0
12315787,0,0
12407289,0,0
12578271,0,0
12669516,0,0
12721722,0,0
12807454,0,0
12856053,0,0
13063815,0,0
13097478,0,0
13101496,0,0
13232145,0,0
13276099,0,0
13359613,0,0
13465040,0,0
13503897,0,0
13523682,0,0
13581670,0,0
13639753,0,0
13712437,0,0
13763745,0,0
13777353,0,0
13778359,0,0
13825353,0,0
13864603,0,0
13954672,0,0
14143992,0,0
14185657,0,0
14361460,0,0
14367505,0,0
14385595,0,0
14422540,0,0
14432096,0,0
14485965,0,0
14496399,0,0
14671535,0,0
14695049,0,0
14715243,0,0
14788755,0,0
14893617,0,0
15026218,0,0
15215738,0,0
15415250,0,0
15488287,0,0
15513817,0,0
15542606,0,0
15554954,0,0
15609044,0,0
15784220,0,0
15991342,0,0
16029831,0,0
16183096,0,0
16331770,0,0
16412070,0,0
16467608,0,0
16471153,0,0
16498526,0,0
16511965,0,0
16515747,0,0
16554591,0,0
16632830,0,0
16653450,0,0
16672308,0,0
16760454,0,0
16875291,0,0
16905960,0,0
16960959,0,0
16989176,0,0
17009407,0,0
17031840,0,0
17087790,0,0
17215822,0,0
17243733,0,0
17270237,0,0
17285620,0,0
17300237,0,0
17418113,0,0
17502285,0,0
17538713,0,0
17624561,0,0
17682848,0,0
17689137,0,0
17714053,0,0
17817806,0,0
17977657,0,0
18048948,0,0
18073554,0,0
18183558,0,0
18189432,0,0
18200519,0,0
18202190,0,0
18247484,0,0
18285598,0,0
18312381,0,0
18423040,0,0
18449097,0,0
18455051,0,0
18570368,0,0
18608759,0,0
18623524,0,0
18649488,0,0
18687750,0,0
18762707,0,0
18847803,0,0
18853501,0,0
18855536,0,0
18995361,0,0
19047753,0,0
19070760,0,0
19075179,0,0
19103538,0,0
19112461,0,0
19127738,0,0
19154342,0,0
19201729,0,0
19207364,0,0
19230912,0,0
19231499,0,0
19301928,0,0
19347750,0,0
19490370,0,0
19490419,0,0
19500654,0,0
19530559,0,0
19577734,0,0
19583453,0,0
19610094,0,0
19618366,0,0
19673667,0,0
19706397,0,0
19727335,0,0
19734976,0,0
19754718,0,0
19767348,0,0
19822190,0,0
19829952,0,0
19856880,0,0
19963450,0,0
20074827,0,0
20108256,0,0
20220262,0,0
20321681,0,0
20325888,0,0
20361783,0,0
20411822,0,0
20462806,0,0
20471810,0,0
20503516,0,0
20641711,0,0
20665559,0,0
20967015,0,0
21119232,0,0
21223734,0,0
21403369,0,0
21471498,0,0
21505898,0,0
21570527,0,0
21690645,0,0
21715287,0,0
21720511,0,0
21731667,0,0
21934018,0,0
21998276,0,0
22063871,0,0
22126352,0,0
22131151,0,0
22237575,0,0
22305619,0,0
22367799,0,0
22370692,0,0
22375190,0,0
22388328,0,0
22439241,0,0
22474629,0,0
22481847,0,0
22531537,0,0
22606909,0,0
22637477,0,0
22682580,0,0
